ENSEMBL,Gene,TA003_ntCtrl_O2,TA003_ntCtrl_RA,TA012_ntCtrl_O2,TA012_ntCtrl_RA,TA020_ntCtrl_O2,TA020_ntCtrl_RA,TA034_ntCtrl_O2,TA034_ntCtrl_RA,TA039_ntCtrl_O2,TA039_ntCtrl_RA
ENSG00000288559.1,lncRNA*6572,65.90264041,57.6868967,72.92312818,61.73335861,83.04527033,59.8485078,29.87053652,34.49766394,58.76769508,80.93599122
ENSG00000182180.14,MRPS16,1780.057777,1636.937089,1645.444943,1624.5019,1589.723746,1580.000606,1750.820766,1712.210586,1722.148977,1800.825805
ENSG00000227540.1,DNAJC9-AS1*1,22.65403264,19.41935137,5.609471398,20.5777862,32.03174713,33.73279531,14.93526826,15.48874708,24.27361318,10.1169989
ENSG00000156042.19,CFAP70,319.2159145,680.2484552,192.5918513,102.888931,231.3403959,237.2177218,131.701911,111.2373654,496.970291,106.9511313
ENSG00000138279.16,ANXA7,2548.235429,2466.828781,2591.575786,2420.1763,2585.080629,2109.931939,2868.929258,2744.324368,2478.463662,2571.163007
ENSG00000166343.10,MSS51,25.39997599,20.56166615,20.56806179,18.29136551,26.0999421,17.410475,16.97189575,5.632271664,29.38384754,24.56985448
ENSG00000107758.16,PPP3CB,1023.550384,828.7493774,1123.764103,1174.077024,851.8072014,809.5870874,1052.936412,1005.360492,933.8953283,1140.330305
ENSG00000221817.12,PPP3CB-AS1,117.3890782,111.3756917,172.0237895,117.7506655,143.5496816,153.4298109,83.5017271,84.48407496,88.15154262,76.60013455
ENSG00000166348.20,USP54,1840.468531,2126.990132,1189.207936,1303.259793,2479.4945,1784.573687,2204.30982,1892.443279,2555.117177,1235.719152
ENSG00000272140.2,lncRNA*6576,8.237830052,11.99430525,9.349118997,14.86173448,11.86361005,8.705237499,8.146509961,2.816135832,6.387792943,7.226427787
ENSG00000291043.1,GLUD1P3,22.65403264,17.13472179,24.30770939,25.15062758,30.84538612,29.38017656,16.29301992,16.89681499,38.32675766,26.01514003
ENSG00000235316.1,DUSP8P5,40.50266442,35.41175837,52.35506638,46.87162413,45.08171818,62.02481718,28.51278486,19.00891687,42.15943342,47.6944234
ENSG00000279088.2,TEC*349,148.9674268,104.5218029,110.3196042,110.8914034,189.8177608,152.3416562,81.46509961,75.33163351,167.3601751,124.2945579
ENSG00000176986.16,SEC24C,4101.75288,3881.014486,3977.115221,4325.907944,4365.808497,4134.987812,4217.176657,3898.940059,3766.242719,4441.362518
ENSG00000279689.1,TEC*350,15.10268843,11.99430525,13.0887666,32.00988965,14.23633206,19.58678437,24.43952988,15.48874708,20.44093742,8.671713345
ENSG00000196968.11,FUT11,341.8699471,322.7039271,400.1422931,457.2841379,316.7583883,319.9174781,400.5367398,494.2318385,351.3286119,384.4459583
ENSG00000172586.8,CHCHD1,776.4154824,875.0131262,815.2431765,661.9187896,829.2663423,830.2620265,851.9891668,970.8628281,881.5154262,807.9146266
ENSG00000214655.11,ZSWIM8,2839.305424,2848.361919,3023.505084,3190.700072,2661.007734,2897.755932,3089.563903,2999.184661,2690.538388,3186.854654
ENSG00000166507.19,NDST2,6.178372539,9.13851829,20.56806179,8.002472413,11.86361005,13.05785625,16.29301992,6.336305622,5.110234354,21.67928336
ENSG00000148660.22,CAMK2G,2176.846591,2591.341092,2748.640985,2721.983831,1991.900127,2183.926458,1902.210076,1806.551136,1957.219758,2786.510555
ENSG00000122861.16,PLAU,9742.607008,5644.177359,16695.6567,14612.51463,2036.981845,2082.728072,3861.445722,3585.644948,6078.623765,12442.46336
ENSG00000222047.9,C10orf55,26.77294767,19.41935137,46.74559498,27.43704827,15.42269306,19.58678437,21.72402656,7.04033958,33.2165233,23.12456892
ENSG00000035403.18,VCL,6128.945558,4099.767768,6419.105103,6786.096606,5407.43346,4069.698531,6040.637136,4859.946412,4434.405861,7813.213724
ENSG00000185009.13,AP3M1,1884.403624,1666.066116,1871.693623,1808.558765,1976.477434,1556.061203,2130.991231,1822.743917,1714.483626,1818.169231
ENSG00000156110.15,ADK,1471.825636,1408.474131,1378.06014,1196.941231,1030.947713,906.4328546,1410.703975,1353.153267,1490.910873,1680.867103
ENSG00000156650.14,KAT6B,735.912818,1128.035851,1108.805513,1203.800493,1123.483871,1284.022531,1038.001144,1035.633952,785.698532,939.4356124
ENSG00000156671.15,SAMD8,1175.263754,1187.43622,1215.38547,1480.457396,1128.229316,1097.94808,1385.585569,1494.664093,992.6630234,1653.406678
ENSG00000165637.14,VDAC2,4233.558161,3955.836105,4756.831746,4520.253703,3699.073613,3756.309981,4440.526805,4808.551933,4099.685511,5136.544871
ENSG00000165644.11,COMTD1,581.4535045,608.853781,706.7933962,615.0471654,380.8218825,643.0994202,600.1262338,703.329924,597.8974195,708.1899232
ENSG00000226051.10,ZNF503-AS1,10.9837734,13.70777743,11.2189428,33.1531,0,3.264464062,3.394379151,7.04033958,14.05314447,5.78114223
ENSG00000165655.17,ZNF503,757.1938789,852.7379879,1720.237895,1623.358689,829.2663423,1388.485381,1625.907613,2055.075123,523.7990213,1199.587013
ENSG00000237149.5,ZNF503-AS2,93.36207392,93.09865507,91.62136617,69.73583102,102.0270464,124.0496344,80.78622378,120.3898068,80.48619108,99.72470347
ENSG00000148655.16,LRMDA,19.22160345,19.41935137,54.22489018,57.16051723,15.42269306,9.793392186,4.073254981,7.04033958,11.4980273,24.56985448
ENSG00000156113.25,KCNMA1,606.8534805,748.216185,510.4618972,631.0521102,87.79071435,122.9614797,391.711354,714.5944674,426.7045686,1053.613171
ENSG00000151208.17,DLG5,3512.748031,4332.799984,5622.560165,5669.180099,5361.16538,5361.338145,4864.145323,5246.461055,3830.120649,3536.613759
ENSG00000233871.2,DLG5-AS1,19.90808929,25.1309253,11.2189428,12.57531379,8.304527033,9.793392186,18.32964741,7.744373538,22.9960546,10.1169989
ENSG00000148606.15,POLR3A,826.5289485,759.6393328,951.7403139,1019.743627,790.1164292,714.9176296,772.5606947,769.5091161,771.6453875,810.8051978
ENSG00000138326.21,RPS24,17286.39988,17463.13729,16205.76287,13941.45015,18666.20405,19198.31315,16891.7884,14141.22608,19941.41201,16366.41365
ENSG00000108175.19,ZMIZ1,2448.008497,2182.963556,3010.416317,2924.332062,2439.158226,2529.959648,2815.976943,2578.172354,2083.698058,3208.533938
ENSG00000108179.14,PPIF,1716.214594,1741.458892,1800.640319,1528.472231,1828.182308,1912.97594,1427.675871,1361.601675,2590.888818,1809.497518
ENSG00000165424.7,ZCCHC24,102.9728756,142.7893483,44.87577118,51.44446551,80.67254832,134.9311812,43.44805313,45.76220727,112.4251558,117.0681302
ENSG00000253626.4,EIF5AL1,77.57289965,68.53888717,86.01189477,60.59014827,172.0223457,122.9614797,43.44805313,47.87430914,109.8700386,44.80385228
ENSG00000185303.17,SFTPA2,5986.156504,10911.39084,1.869823799,2.286420689,3.559083014,2.176309375,10.18313745,17.60084895,4334.756291,554.9896541
ENSG00000225484.7,NUTM2B-AS1,481.2265722,466.0644328,527.2903114,600.1854309,321.5038323,287.2728375,573.6500764,588.5723889,425.42701,495.7329462
ENSG00000280355.1,TEC*354,48.05400863,35.41175837,63.57400918,70.87904137,30.84538612,48.96696093,54.98894224,49.98641102,44.7145506,30.35099671
ENSG00000224886.2,transcribed_processed_pseudogene*70,5.491886701,14.85009222,22.43788559,19.43457586,11.86361005,14.14601094,16.29301992,26.04925645,26.82873036,5.78114223
ENSG00000272447.1,lncRNA*6610,39.81617858,31.41365662,16.82841419,21.72099655,14.23633206,26.1157125,23.76065405,26.7532904,26.82873036,65.03785009
ENSG00000228570.8,NUTM2E,10.9837734,17.70587919,3.739647599,14.86173448,16.60905407,15.23416562,8.825385791,14.78471312,6.387792943,7.226427787
ENSG00000133661.17,SFTPD,19.90808929,43.97911927,5.609471398,14.86173448,4.745444019,16.32232031,4.752130811,11.96857729,17.88582024,11.56228446
ENSG00000230091.6,TMEM254-AS1,7.551344214,19.41935137,3.739647599,4.572841379,16.60905407,15.23416562,4.752130811,15.48874708,10.22046871,0
ENSG00000133678.14,TMEM254,488.0914306,532.8898478,446.887888,400.1236206,514.8806761,464.6420515,655.7940519,666.7201582,677.106052,411.9063839
ENSG00000122359.18,ANXA11,12526.30708,13778.60095,14874.44832,12974.2942,13568.41081,14333.17354,13557.15033,13742.03883,13760.58356,11732.82816
ENSG00000237523.2,LINC00857,106.4053048,157.0682831,194.4616751,254.9359069,115.0770175,194.779689,160.8935717,207.6900176,120.0905073,158.9814113
ENSG00000122378.14,PRXL2A,2668.370451,2533.654196,2036.238118,2197.250282,2729.816672,4349.354285,2930.028083,3613.806306,2694.371063,4246.248968
ENSG00000108219.16,TSPAN14,5041.551992,4518.426137,4554.890775,4711.16983,6071.795622,6374.410159,6049.462522,6612.990967,4269.600803,5492.085118
ENSG00000165678.22,GHITM,6431.685813,6476.35368,7004.359952,6520.871806,6328.049599,5384.189393,7733.753457,7442.34297,6422.287025,7103.578515
ENSG00000285972.1,CERNA2,118.7620499,166.7779588,54.22489018,40.01236206,249.135811,189.3389156,61.77770054,85.18810892,168.6377337,65.03785009
ENSG00000188373.5,GPR15LG,36.3837494,62.25615585,5.609471398,13.71852414,202.8677318,174.10475,171.0767092,176.0084895,79.20863249,33.24156782
ENSG00000148600.15,CDHR1,380.9996399,407.2352213,145.8462564,189.7729172,291.8448072,196.9559984,213.8458865,268.236938,457.3659747,355.5402471
ENSG00000107771.17,CCSER2,1178.696183,987.5311327,1163.030403,1272.393114,1193.479171,1077.27314,1244.379397,1232.059426,967.1118516,1238.609723
ENSG00000178429.9,RPS3AP5,16.4756601,18.27703658,18.69823799,17.14815517,11.86361005,21.76309375,23.08177822,22.52908666,24.27361318,10.1169989
ENSG00000182771.19,GRID1,22.65403264,19.41935137,9.349118997,1.143210345,1.186361005,11.96970156,31.22828818,51.39447893,20.44093742,50.58499451
ENSG00000062650.20,WAPL,1786.922635,1715.185651,1811.859262,1989.186,2180.531527,1773.69214,2179.191415,2161.384251,1731.091888,2040.743207
ENSG00000227896.2,WAPL-DT,21.9675468,14.27893483,7.479295197,13.71852414,11.86361005,15.23416562,9.504261621,9.152441454,28.10628895,4.335856672
ENSG00000272631.1,lncRNA*6625,27.45943351,19.41935137,18.69823799,11.43210345,35.59083014,18.49862969,16.29301992,7.04033958,38.32675766,18.78871225
ENSG00000107779.15,BMPR1A,1111.420571,1089.197149,1071.409037,1130.635031,1262.288109,1101.212544,1090.274583,1147.575352,1211.125542,1088.300025
ENSG00000173269.14,MMRN2,35.01077772,21.13282354,20.56806179,29.72346896,30.84538612,27.20386718,19.68739907,27.45732436,44.7145506,24.56985448
ENSG00000173267.14,SNCG,201.8268363,323.2750845,201.9409703,304.0939517,168.4632627,359.0910468,97.75811953,136.5825879,242.7361318,484.1706618
ENSG00000272734.1,ADIRF-AS1,123.5674508,80.53319243,57.96453778,52.58767585,137.6178766,166.4876672,38.69592232,17.60084895,162.2499408,59.25670786
ENSG00000148671.14,ADIRF,818.2911185,752.2142867,402.0121169,324.6717379,2116.468032,3000.042473,764.4141847,770.917184,872.572516,663.3860709
ENSG00000148672.10,GLUD1,5451.384037,5017.046541,4266.93791,4110.984399,4655.280583,4413.555412,5441.868654,4673.377413,6749.342024,4760.770626
ENSG00000122376.12,SHLD2,604.794023,681.9619274,645.0892108,676.780524,729.6120179,582.1627577,760.3409297,649.1193093,780.5882976,653.269072
ENSG00000223482.10,NUTM2A-AS1,659.0264041,536.8879495,747.9295197,853.9781275,730.7983789,737.768878,1331.954379,1294.718449,559.5706618,809.3599122
ENSG00000285257.1,unprocessed_pseudogene*458,14.41620259,13.13662004,16.82841419,18.29136551,15.42269306,18.49862969,14.25639243,10.56050937,14.05314447,0
ENSG00000184923.12,NUTM2A,26.08646183,33.1271288,22.43788559,33.1531,24.9135811,45.70249687,31.90716401,57.73078456,33.2165233,15.89814113
ENSG00000224914.4,LINC00863,192.2160345,215.8974946,196.3314989,216.0667551,252.694894,235.0414125,279.0179662,346.3847073,214.6298429,216.7928336
ENSG00000214562.15,NUTM2D,55.60535285,85.67360896,72.92312818,48.01483448,85.41799234,92.49314843,62.45657637,82.37197308,51.10234354,63.59256453
ENSG00000107789.16,MINPP1,679.6209793,780.200999,746.0596959,775.0966137,610.9759174,564.7522827,596.7318547,654.047547,700.1021066,793.4617711
ENSG00000198682.13,PAPSS2,177.7998319,156.4971257,50.48524258,121.1802965,91.34979737,65.28928124,23.76065405,17.60084895,200.5766984,446.5932373
ENSG00000138138.14,ATAD1,2201.560081,2176.680825,2643.930852,2396.168882,2293.235822,1907.535167,2490.116545,2259.949005,2170.572042,2235.856757
ENSG00000290782.1,CFL1P1,5.491886701,8.567360896,9.349118997,5.716051723,13.04997105,19.58678437,7.467634131,4.928237706,14.05314447,1.445285557
ENSG00000227268.5,KLLN,34.32429188,44.55027666,35.52665219,34.29631034,69.99529928,51.14327031,39.37479815,25.34522249,58.76769508,20.2339978
ENSG00000171862.15,PTEN,2786.446015,3163.6408,2963.670722,2904.897486,3280.288178,3167.618295,2710.072314,2566.907811,3133.851218,2496.008158
ENSG00000184719.13,RNLS,166.1295727,174.7741623,231.8581511,172.624762,164.9041797,120.7851703,118.1243944,117.573671,210.7971671,134.4115568
ENSG00000289952.1,lncRNA*6638,41.8756361,33.1271288,22.43788559,49.15804482,21.35449809,30.46833125,29.19166069,27.45732436,29.38384754,40.46799561
ENSG00000152766.6,ANKRD22,178.4863178,245.0265216,48.61541878,58.30372758,359.4673844,395.0001515,375.418334,345.6806734,398.5982797,106.9511313
ENSG00000138134.12,STAMBPL1,26.08646183,42.26564709,43.00594739,35.43952068,68.80893828,30.46833125,35.980419,27.45732436,65.15548802,27.46042559
ENSG00000107796.13,ACTA2,197.7079212,110.2333769,325.3493411,265.2248,141.1769596,75.08267343,77.39184463,77.44373538,143.0865619,221.1286903
ENSG00000026103.25,FAS,714.631757,780.7721564,770.3674053,956.8670585,745.034711,630.041564,641.5376594,733.6033842,554.4604275,1128.76802
ENSG00000138135.7,CH25H,78.94587133,135.3643022,16.82841419,30.86667931,16.60905407,17.410475,2.71550332,2.112101874,75.37595673,41.91328117
ENSG00000107798.18,LIPA,3345.245487,3070.542145,2829.043408,3276.440848,2047.659094,2238.334192,1891.348063,2487.351974,2709.701766,5084.514591
ENSG00000119922.11,IFIT2,1149.863778,798.4780355,1037.752209,683.6397861,583.6896143,499.4630015,674.1236993,549.8505212,824.0252897,979.903608
ENSG00000119917.15,IFIT3,1114.166514,1037.221826,1129.373575,926.0003792,709.4438808,646.3638843,640.1799078,594.2046605,1013.103961,924.9827568
ENSG00000185745.10,IFIT1,348.7348055,150.7855518,106.5799566,52.58767585,141.1769596,143.6364187,52.27343892,33.08959603,385.8226938,83.82656233
ENSG00000152778.10,IFIT5,690.6047527,752.7854441,910.6041903,815.1089757,614.5350005,534.2839515,747.4422889,638.5587999,703.9347823,757.3296321
ENSG00000152779.14,SLC16A12,67.96209793,91.3851829,22.43788559,16.00494483,1.186361005,2.176309375,4.073254981,19.71295082,8.94291012,237.0268314
ENSG00000152782.19,PANK1,380.3131541,416.3737396,422.5801787,416.1285655,342.8583304,305.7714671,306.1729994,373.8420317,367.9368735,394.5629572
ENSG00000138182.15,KIF20B,221.0484397,229.605272,243.0770939,318.9556862,279.9811971,356.9147375,184.6542258,209.0980855,273.397538,283.2759693
ENSG00000232229.8,LINC00865,223.7943831,142.2181909,220.6392083,238.930962,211.1722588,184.9862969,209.0937557,186.5689989,176.3030852,184.9965514
ENSG00000148680.16,HTR7,97.48098895,51.97532277,100.9704852,149.7605551,116.2633785,115.3443969,224.0290239,292.1740926,77.93107391,202.339978
ENSG00000148688.14,RPP30,549.875156,533.4610052,585.2548492,565.8891206,619.2804445,539.7247249,581.1177106,526.6174006,525.0765799,530.4197996
ENSG00000148677.7,ANKRD1,1145.058377,118.2295804,173.8936133,60.59014827,13.04997105,1.088154687,127.6286561,171.7842857,130.310976,1351.341996
ENSG00000180628.15,PCGF5,1120.344887,1270.254042,1572.521815,1557.052489,1441.428621,1307.961934,1595.358201,1515.081078,1078.259449,1209.704012
ENSG00000165338.17,HECTD2,226.5403264,327.2731862,209.4202655,302.9507413,290.6584462,318.8293234,101.8313745,126.7261124,260.6219521,226.9098325
ENSG00000119938.9,PPP1R3C,61.78372539,68.53888717,50.48524258,24.00741724,68.80893828,59.8485078,82.82285127,50.69044498,104.7598043,15.89814113
ENSG00000107854.7,TNKS2,2360.824796,2370.303181,2137.208603,2517.349179,2704.903091,2282.948534,2503.015186,2503.544755,2201.233448,2763.385986
ENSG00000180581.7,SRP9P1,16.4756601,21.13282354,16.82841419,12.57531379,17.79541507,16.32232031,25.11840571,20.41698478,24.27361318,10.1169989
ENSG00000174721.10,FGFBP3,39.12969275,39.40986012,46.74559498,25.15062758,41.52263517,58.76035312,44.12692896,39.42590165,63.87792943,18.78871225
ENSG00000095564.15,BTAF1,1799.965866,1885.390555,2032.49847,2054.348989,2096.299895,1909.711476,1795.626571,1490.439889,1926.558352,1706.882243
ENSG00000107864.15,CPEB3,202.5133221,331.271288,235.5977987,235.501331,322.6901933,304.6833125,262.7249462,223.1787647,274.6750966,164.7625536
ENSG00000198060.10,MARCHF5,1765.641574,1775.157178,1589.350229,1602.780903,1703.614403,1459.215436,1918.503096,1850.905276,1770.696204,2003.165783
ENSG00000119912.18,IDE,1681.203816,1565.542414,1516.427101,1632.504372,1919.532106,1460.30359,1830.928114,1696.721839,1862.680422,1636.063251
ENSG00000138160.7,KIF11,118.7620499,185.0549954,129.0178422,241.2173827,306.0811392,363.4436656,84.85947876,156.9995726,171.1928509,153.2002691
ENSG00000152804.11,HHEX,16.4756601,13.13662004,7.479295197,5.716051723,13.04997105,5.440773437,12.89864077,13.3766452,6.387792943,2.890571115
ENSG00000138190.17,EXOC6,562.9183869,536.3167921,502.982602,496.1532896,590.8077804,362.3555109,640.1799078,499.1600762,525.0765799,552.099083
ENSG00000138119.17,MYOF,18433.51771,12829.33736,19182.52236,18625.18294,17781.17874,15458.32549,14619.591,13775.83246,14017.37283,23367.37689
ENSG00000138180.16,CEP55,49.42698031,46.83490623,142.1066088,205.777862,162.5314577,140.3719547,19.68739907,83.780041,85.59642544,114.177559
ENSG00000148690.12,FRA10AC1,451.7076812,364.9695742,545.9885494,495.0100792,504.203427,467.9065156,570.2556973,551.9626231,443.3128303,507.2952307
ENSG00000176273.15,SLC35G1,133.1782525,120.5142099,104.7101328,122.3235069,115.0770175,99.02207655,90.96936123,90.82038058,129.0334175,121.4039868
ENSG00000180764.13,PIPSL,6.864858376,12.56546265,7.479295197,13.71852414,4.745444019,7.617082812,7.467634131,4.928237706,19.16337883,10.1169989
ENSG00000138193.17,PLCE1,643.2372299,780.200999,194.4616751,173.7679724,1014.338659,716.0057843,460.9566886,539.2900118,880.2378676,374.3289594
ENSG00000173145.11,NOC3L,343.9294047,313.5654088,306.6511031,354.3952068,400.9900196,287.2728375,284.4489728,304.8467038,346.2183775,367.1025316
ENSG00000108239.9,TBC1D12,273.2213634,334.6982324,359.0061695,388.6915172,434.2081277,339.5042625,427.0128971,399.8912881,369.2144321,335.3062493
ENSG00000119969.16,HELLS,96.10801727,132.5085152,114.0592518,157.7630276,206.4268148,187.1626062,62.45657637,89.41231266,152.029472,112.7322735
ENSG00000108242.13,CYP2C18,14.41620259,6.282731324,0,1.143210345,40.33627416,29.38017656,33.94379151,19.00891687,24.27361318,17.34342669
ENSG00000138115.15,CYP2C8,6.178372539,6.853888717,44.87577118,18.29136551,1.186361005,1.088154687,9.504261621,7.744373538,3.832675766,10.1169989
ENSG00000107438.9,PDLIM1,12104.80478,11636.76073,11682.6591,10533.54012,9819.510036,11613.87498,13653.5507,15027.60483,9278.908029,14801.16939
ENSG00000095637.23,SORBS1,12.35674508,19.99050876,11.2189428,16.00494483,24.9135811,5.440773437,16.97189575,16.19278103,12.77558589,7.226427787
ENSG00000059573.9,ALDH18A1,2342.289678,2568.494797,1787.551552,1913.734117,2662.194095,2136.047651,1881.164925,1968.478947,2615.162431,2091.328202
ENSG00000119977.22,TCTN3,764.0587373,740.7911388,521.68084,668.7780516,692.8348268,614.8073984,687.0223401,700.5137882,762.7024774,773.2277733
ENSG00000226688.9,ENTPD1-AS1,208.6916946,200.476245,136.4971374,206.9210724,266.9312261,199.1323078,191.4429841,159.1116745,194.1889055,225.464547
ENSG00000107443.16,CCNJ,376.8807249,410.0910082,418.8405311,417.2717758,361.8401064,297.0662296,451.452427,449.8776992,390.9329281,388.781815
ENSG00000287009.1,lncRNA*6667,6.178372539,13.13662004,5.609471398,1.143210345,7.118166029,15.23416562,10.18313745,8.448407496,12.77558589,7.226427787
ENSG00000177853.15,ZNF518A,857.4208112,724.2275744,802.1544099,884.8448068,1156.70198,813.9397061,964.0036787,946.9256735,885.3481019,825.2580533
ENSG00000095585.18,BLNK,547.8156984,611.709568,420.7103549,380.6890448,964.5114969,1154.532123,961.2881754,815.9753573,624.7261498,489.951804
ENSG00000095587.9,TLL2,296.5618819,229.605272,330.9588125,211.4939138,170.8359847,158.8705844,229.4600306,161.2237764,274.6750966,190.7776936
ENSG00000077147.16,TM9SF3,9255.888549,9283.02111,10356.95402,10308.32768,11760.39664,10224.30144,12387.44727,10978.00151,9648.122461,9640.054669
ENSG00000155629.15,PIK3AP1,42.56212193,23.41745312,80.40242337,86.88398619,77.11346531,38.08541406,433.8016554,266.8288701,5.110234354,54.92085118
ENSG00000236552.2,RPL13AP5,564.9778444,596.2883184,602.0832634,489.2940275,731.9847399,828.0857171,669.3715685,588.5723889,560.8482204,567.9972241
ENSG00000196233.14,LCOR,1481.436438,1510.711305,1729.587014,1762.830351,1988.341044,1791.102615,1903.567828,1737.555808,1531.792748,1745.904953
ENSG00000187122.17,SLIT1,18.53511762,25.70208269,1.869823799,17.14815517,1.186361005,0,25.11840571,18.30488291,29.38384754,11.56228446
ENSG00000213390.11,ARHGAP19,243.7024724,274.1555487,235.5977987,284.6593758,328.6219983,264.421589,247.789678,247.8199532,233.7932217,244.2532592
ENSG00000165879.9,FRAT1,237.5240998,434.6507761,258.0356843,227.4988586,427.0899617,494.0222281,340.1167909,447.7655973,318.1120886,164.7625536
ENSG00000181274.7,FRAT2,928.1288525,1523.847925,972.3083757,890.5608585,1815.132337,2372.177218,1456.867531,1712.210586,1185.57437,583.8953652
ENSG00000052749.14,RRP12,781.2208832,556.8784583,721.7519866,772.810193,481.6625679,554.9588906,589.2642205,620.253917,663.0529075,904.748759
ENSG00000171314.9,PGAM1,4414.790422,3074.540247,4173.44672,4285.895582,3389.433391,3433.128039,4692.389738,5734.356588,3172.177976,6156.916475
ENSG00000171311.13,EXOSC1,379.6266682,379.248509,409.4914121,403.5532517,323.8765543,331.8871796,361.1619416,407.6356617,351.3286119,341.0873916
ENSG00000171307.19,ZDHHC16,1539.787734,1721.468383,1637.965648,1673.659945,1064.165821,1316.667172,1354.357281,1565.067489,1278.836147,1542.11969
ENSG00000155229.21,MMS19,1610.495775,1345.646818,1508.947806,1439.301824,1742.764316,1736.694881,1360.467164,1318.655603,1347.824311,1623.055681
ENSG00000165886.5,UBTD1,630.8804848,844.7417844,598.3436158,687.0694171,511.321593,743.2096515,659.8673069,906.7957379,558.2931032,737.0956343
ENSG00000165887.12,ANKRD2,25.39997599,24.5597679,50.48524258,57.16051723,4.745444019,26.1157125,8.146509961,21.8250527,17.88582024,95.38884679
ENSG00000241935.9,HOGA1,19.22160345,16.5635644,20.56806179,18.29136551,8.304527033,13.05785625,4.752130811,2.816135832,19.16337883,8.671713345
ENSG00000171160.18,MORN4,190.156577,117.658423,157.0651991,145.1877138,123.3815445,108.8154687,189.4063566,154.1834368,176.3030852,160.4266969
ENSG00000155252.14,PI4K2A,1550.771507,1097.76451,1894.131509,1805.129134,1147.211092,1157.796587,1330.596627,1470.726938,1096.145269,1933.792076
ENSG00000119986.7,AVPI1,613.7183389,692.2427604,734.8407532,627.6224792,678.5984947,866.1711311,625.2446395,648.4152753,932.6177697,410.4610983
ENSG00000155254.13,MARVELD1,1181.442127,1027.51215,1581.870934,1856.5736,527.9306471,501.6393109,618.4558812,856.1052929,794.6414421,1756.021952
ENSG00000155256.18,ZFYVE27,922.6369658,868.7303949,878.8171857,929.4300102,796.0482342,1006.543086,761.0198055,889.1948889,830.4130826,1001.582891
ENSG00000155265.12,GOLGA7B,50.79995199,23.41745312,59.83436158,51.44446551,16.60905407,14.14601094,72.63971382,73.92356559,53.65746072,102.6152746
ENSG00000166024.14,R3HCC1L,444.8428228,450.0720258,502.982602,535.0224413,545.7260622,418.9395546,587.9064689,538.5859779,434.3699201,474.0536629
ENSG00000138131.4,LOXL4,921.2639941,1357.069966,2999.197374,2790.576451,707.0711588,1688.816075,2944.284475,3430.053443,546.7950759,1693.874673
ENSG00000119943.13,PYROXD2,350.794263,284.4363818,196.3314989,134.8988207,250.322172,297.0662296,249.1474296,171.0802518,260.6219521,189.332408
ENSG00000107521.21,HPS1,416.6969034,356.4022133,553.4678446,393.2643586,470.9853189,447.2315765,377.4549615,283.7256851,396.0431625,381.5553872
ENSG00000119946.12,CNNM1,48.74049447,63.96962803,18.69823799,12.57531379,42.70899617,67.46559062,11.54088911,16.89681499,37.04919907,21.67928336
ENSG00000120053.12,GOT1,1366.793303,1851.121111,1479.030625,1295.25732,1220.765474,1349.311812,1657.135901,1581.964304,1780.916673,1459.738413
ENSG00000224934.6,GOT1-DT,24.71349016,19.99050876,28.04735699,8.002472413,35.59083014,28.29202187,8.146509961,8.448407496,26.82873036,0
ENSG00000155287.12,SLC25A28,792.8911425,760.7816476,914.3438379,841.4028137,727.2392959,1002.190467,669.3715685,703.329924,668.1631419,763.1107744
ENSG00000198018.7,ENTPD7,902.7288765,742.504611,732.9709294,944.2917447,640.6349426,632.2178734,812.6143686,882.1545494,683.4938449,1440.949701
ENSG00000119929.13,CUTC,190.156577,267.8728174,213.1599131,194.3457586,226.5949519,216.5427828,200.9472457,241.4836476,215.9074015,224.0192614
ENSG00000014919.13,COX15,620.5831972,651.1194281,596.473792,520.1607068,746.221072,626.7770999,589.9430964,511.8326875,715.4328096,557.8802252
ENSG00000023839.12,ABCC2,20.59457513,18.84819397,37.39647599,38.86915172,26.0999421,31.55648593,14.93526826,17.60084895,21.71849601,13.00757002
ENSG00000107554.17,DNMBP,945.9774843,1271.396357,1290.178422,1368.422783,1562.437443,1490.771922,1268.140051,1265.149023,1033.544898,950.9978968
ENSG00000227695.6,DNMBP-AS1,52.8594095,78.24856285,48.61541878,40.01236206,41.52263517,52.23142499,10.86201328,21.12101874,20.44093742,72.26427787
ENSG00000107566.14,ERLIN1,1246.658281,1351.358392,1168.639875,1258.674589,2125.958921,2245.951275,1749.463014,1853.017377,1351.656987,1117.205736
ENSG00000213341.11,CHUK,656.2804608,688.2446587,783.4561719,837.9731826,688.0893828,508.168239,729.1126415,775.1413877,642.6119701,805.0240555
ENSG00000095485.18,CWF19L1,346.675348,342.6944359,338.4381077,378.4026241,646.5667476,509.2563937,372.0239549,363.2815223,364.1041978,255.8155437
ENSG00000196072.12,BLOC1S2,878.7018722,631.7000768,979.7876709,942.005324,885.0253095,729.0636405,1019.671497,975.0870318,739.7064228,1261.734292
ENSG00000099194.6,SCD,19955.45681,6161.645957,23974.88076,27092.94196,18557.05884,13291.80951,18163.32283,15039.57341,17189.55081,29215.00226
ENSG00000235823.5,OLMALINC,355.5996639,249.5957808,381.4440551,372.6865724,391.4991316,349.2976546,384.2437198,321.0394848,459.9210919,315.0722515
ENSG00000075826.17,SEC31B,413.9509601,383.8177682,216.8995607,181.7704448,405.7354636,494.0222281,172.4344608,128.8382143,379.4349008,183.5512658
