"ENSEMBL","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000161281.11","COX7A1",94.3985034477208,-0.426075978428035,1.82352661695248,-0.233654926924018,0.815252882262107,0.999090242992625
"ENSG00000236751.4","LINC01186",26.4409976443981,0.101315708118142,0.433709396484238,0.233602750919012,0.815293391909179,0.999090242992625
"ENSG00000167770.13","OTUB1",2206.27289284776,-0.0217940174408919,0.0933215138262654,-0.233536904271242,0.815344516199593,0.999090242992625
"ENSG00000291237.1","SOD2",4671.47559840413,0.0413592353087294,0.177131514606006,0.233494504920397,0.8153774360854,0.999090242992625
"ENSG00000172936.18","MYD88",3039.65272341245,-0.0308991729878982,0.132409265821988,-0.23336110804692,0.815481010783404,0.999090242992625
"ENSG00000143013.13","LMO4",1955.4241509221,0.0457742678844157,0.196164027626352,0.233346900745764,0.81549204209348,0.999090242992625
"ENSG00000232104.5","RFX3-DT",10.6473660500204,0.165655061664497,0.710038739368251,0.233304258598463,0.815525151961705,NA
"ENSG00000166938.13","DIS3L",557.468683100185,0.0399157410340876,0.171167799105015,0.233196554742159,0.815608781029478,0.999090242992625
"ENSG00000100490.10","CDKL1",86.7434304851494,-0.0838094490594633,0.359671644322994,-0.233016559359905,0.815748547157138,0.999090242992625
"ENSG00000049860.14","HEXB",3312.41363147759,-0.0253001660514741,0.108583079583421,-0.233002841221101,0.815759199510541,0.999090242992625
"ENSG00000189308.11","LIN54",395.906550603113,-0.0310002800866997,0.133049851933936,-0.232997479035846,0.815763363342103,0.999090242992625
"ENSG00000242396.2","lncRNA*327",12.9878181573093,-0.139449543954489,0.598571193062531,-0.232970690154681,0.815784165459407,NA
